country_code,country_name,year,percentile_group,wealth_share
ID,Indonesia,2006,top_50pct,0.9588
ID,Indonesia,2007,bottom_10pct,-0.0024
ID,Indonesia,2007,bottom_50pct,0.0396
ID,Indonesia,2007,top_10pct,0.5797
ID,Indonesia,2007,top_1pct,0.1834
ID,Indonesia,2007,top_50pct,0.9604
ID,Indonesia,2008,bottom_10pct,-0.0035
ID,Indonesia,2008,bottom_50pct,0.0377
ID,Indonesia,2008,top_10pct,0.5809000000000001
ID,Indonesia,2008,top_1pct,0.185
ID,Indonesia,2008,top_50pct,0.9623
ID,Indonesia,2009,bottom_10pct,-0.0047
ID,Indonesia,2009,bottom_50pct,0.0361
ID,Indonesia,2009,top_10pct,0.5789000000000001
ID,Indonesia,2009,top_1pct,0.1808
ID,Indonesia,2009,top_50pct,0.9639
ID,Indonesia,2010,bottom_10pct,-0.0058
ID,Indonesia,2010,bottom_50pct,0.0344
ID,Indonesia,2010,top_10pct,0.5791000000000001
ID,Indonesia,2010,top_1pct,0.1807
ID,Indonesia,2010,top_50pct,0.9656
ID,Indonesia,2011,bottom_10pct,-0.0069
ID,Indonesia,2011,bottom_50pct,0.0325
ID,Indonesia,2011,top_10pct,0.5808
ID,Indonesia,2011,top_1pct,0.1834
ID,Indonesia,2011,top_50pct,0.9675
ID,Indonesia,2012,bottom_10pct,-0.008
ID,Indonesia,2012,bottom_50pct,0.0308
ID,Indonesia,2012,top_10pct,0.5808
ID,Indonesia,2012,top_1pct,0.1831
ID,Indonesia,2012,top_50pct,0.9692
ID,Indonesia,2013,bottom_10pct,-0.0091
ID,Indonesia,2013,bottom_50pct,0.029
ID,Indonesia,2013,top_10pct,0.5827
ID,Indonesia,2013,top_1pct,0.1864
ID,Indonesia,2013,top_50pct,0.971
ID,Indonesia,2014,bottom_10pct,-0.0102
ID,Indonesia,2014,bottom_50pct,0.0274
ID,Indonesia,2014,top_10pct,0.5809000000000001
ID,Indonesia,2014,top_1pct,0.1824
ID,Indonesia,2014,top_50pct,0.9726
ID,Indonesia,2015,bottom_10pct,-0.0102
ID,Indonesia,2015,bottom_50pct,0.0272
ID,Indonesia,2015,top_10pct,0.5836
ID,Indonesia,2015,top_1pct,0.1845
ID,Indonesia,2015,top_50pct,0.9728
ID,Indonesia,2016,bottom_10pct,-0.0103
ID,Indonesia,2016,bottom_50pct,0.0275
ID,Indonesia,2016,top_10pct,0.5789000000000001
ID,Indonesia,2016,top_1pct,0.1791
ID,Indonesia,2016,top_50pct,0.9725
ID,Indonesia,2017,bottom_10pct,-0.0104
ID,Indonesia,2017,bottom_50pct,0.0277
ID,Indonesia,2017,top_10pct,0.5769000000000001
ID,Indonesia,2017,top_1pct,0.178
ID,Indonesia,2017,top_50pct,0.9723
ID,Indonesia,2018,bottom_10pct,-0.0101
ID,Indonesia,2018,bottom_50pct,0.0266
ID,Indonesia,2018,top_10pct,0.5906
ID,Indonesia,2018,top_1pct,0.1924
ID,Indonesia,2018,top_50pct,0.9734
ID,Indonesia,2019,bottom_10pct,-0.0101
ID,Indonesia,2019,bottom_50pct,0.0266
ID,Indonesia,2019,top_10pct,0.5902000000000001
ID,Indonesia,2019,top_1pct,0.1916
ID,Indonesia,2019,top_50pct,0.9734
ID,Indonesia,2020,bottom_10pct,-0.0101
ID,Indonesia,2020,bottom_50pct,0.0268
ID,Indonesia,2020,top_10pct,0.5868
ID,Indonesia,2020,top_1pct,0.1849
ID,Indonesia,2020,top_50pct,0.9732
ID,Indonesia,2021,bottom_10pct,-0.01
ID,Indonesia,2021,bottom_50pct,0.0265
ID,Indonesia,2021,top_10pct,0.5910000000000001
ID,Indonesia,2021,top_1pct,0.1932
ID,Indonesia,2021,top_50pct,0.9735
ID,Indonesia,2022,bottom_10pct,-0.01
ID,Indonesia,2022,bottom_50pct,0.0264
ID,Indonesia,2022,top_10pct,0.5923
ID,Indonesia,2022,top_1pct,0.1958
ID,Indonesia,2022,top_50pct,0.9736
ID,Indonesia,2023,bottom_10pct,-0.01
ID,Indonesia,2023,bottom_50pct,0.0263
ID,Indonesia,2023,top_10pct,0.5942000000000001
ID,Indonesia,2023,top_1pct,0.1995
ID,Indonesia,2023,top_50pct,0.9737
IN,India,1995,bottom_10pct,-0.0062
IN,India,1995,bottom_50pct,0.0701
IN,India,1995,top_10pct,0.5632
IN,India,1995,top_1pct,0.244
IN,India,1995,top_50pct,0.9299
IN,India,1996,bottom_10pct,-0.0063
IN,India,1996,bottom_50pct,0.0701
IN,India,1996,top_10pct,0.5628000000000001
IN,India,1996,top_1pct,0.2435
IN,India,1996,top_50pct,0.9299
IN,India,1997,bottom_10pct,-0.0062
IN,India,1997,bottom_50pct,0.07
IN,India,1997,top_10pct,0.5639000000000001
IN,India,1997,top_1pct,0.2449
IN,India,1997,top_50pct,0.93
IN,India,1998,bottom_10pct,-0.0062
IN,India,1998,bottom_50pct,0.07
IN,India,1998,top_10pct,0.5646
IN,India,1998,top_1pct,0.2458
IN,India,1998,top_50pct,0.93
IN,India,1999,bottom_10pct,-0.0061
IN,India,1999,bottom_50pct,0.0699
IN,India,1999,top_10pct,0.5651
IN,India,1999,top_1pct,0.2464
IN,India,1999,top_50pct,0.9301
IN,India,2000,bottom_10pct,-0.0061
IN,India,2000,bottom_50pct,0.0699
IN,India,2000,top_10pct,0.5657
IN,India,2000,top_1pct,0.2472
IN,India,2000,top_50pct,0.9301
IN,India,2001,bottom_10pct,-0.006
IN,India,2001,bottom_50pct,0.0696
IN,India,2001,top_10pct,0.5680000000000001
IN,India,2001,top_1pct,0.2501
IN,India,2001,top_50pct,0.9304
IN,India,2002,bottom_10pct,-0.0059
IN,India,2002,bottom_50pct,0.0693
IN,India,2002,top_10pct,0.5715
IN,India,2002,top_1pct,0.2545
IN,India,2002,top_50pct,0.9307
IN,India,2003,bottom_10pct,-0.0059
IN,India,2003,bottom_50pct,0.0696
IN,India,2003,top_10pct,0.5694
IN,India,2003,top_1pct,0.2512
IN,India,2003,top_50pct,0.9304
IN,India,2004,bottom_10pct,-0.0058
IN,India,2004,bottom_50pct,0.0681
IN,India,2004,top_10pct,0.5789000000000001
IN,India,2004,top_1pct,0.2676
IN,India,2004,top_50pct,0.9319
IN,India,2005,bottom_10pct,-0.0057
IN,India,2005,bottom_50pct,0.0676
IN,India,2005,top_10pct,0.5820000000000001
IN,India,2005,top_1pct,0.2728
IN,India,2005,top_50pct,0.9324
IN,India,2006,bottom_10pct,-0.0055
IN,India,2006,bottom_50pct,0.0652
IN,India,2006,top_10pct,0.5968
IN,India,2006,top_1pct,0.2988
IN,India,2006,top_50pct,0.9348
IN,India,2007,bottom_10pct,-0.0052
IN,India,2007,bottom_50pct,0.0614
IN,India,2007,top_10pct,0.6206
IN,India,2007,top_1pct,0.3401
IN,India,2007,top_50pct,0.9386
IN,India,2008,bottom_10pct,-0.0003
IN,India,2008,bottom_50pct,0.0633
IN,India,2008,top_10pct,0.6313000000000001
IN,India,2008,top_1pct,0.3136
IN,India,2008,top_50pct,0.9367
IN,India,2009,bottom_10pct,-0.0003
IN,India,2009,bottom_50pct,0.0658
IN,India,2009,top_10pct,0.6171
IN,India,2009,top_1pct,0.2871
IN,India,2009,top_50pct,0.9342
IN,India,2010,bottom_10pct,-0.0003
IN,India,2010,bottom_50pct,0.063
IN,India,2010,top_10pct,0.6336
IN,India,2010,top_1pct,0.3178
IN,India,2010,top_50pct,0.937
IN,India,2011,bottom_10pct,-0.0002
IN,India,2011,bottom_50pct,0.0615
IN,India,2011,top_10pct,0.6418
IN,India,2011,top_1pct,0.3331
IN,India,2011,top_50pct,0.9385
IN,India,2012,bottom_10pct,-0.0003
IN,India,2012,bottom_50pct,0.0639
IN,India,2012,top_10pct,0.6283000000000001
IN,India,2012,top_1pct,0.308
IN,India,2012,top_50pct,0.9361
IN,India,2013,bottom_10pct,-0.0003
IN,India,2013,bottom_50pct,0.0636
IN,India,2013,top_10pct,0.6299
IN,India,2013,top_1pct,0.3109
IN,India,2013,top_50pct,0.9364
IN,India,2014,bottom_10pct,-0.0003
IN,India,2014,bottom_50pct,0.0642
IN,India,2014,top_10pct,0.6262
IN,India,2014,top_1pct,0.3042
IN,India,2014,top_50pct,0.9358
IN,India,2015,bottom_10pct,-0.0002
IN,India,2015,bottom_50pct,0.0616
IN,India,2015,top_10pct,0.6415000000000001
IN,India,2015,top_1pct,0.3325
IN,India,2015,top_50pct,0.9384
IN,India,2016,bottom_10pct,-0.0002
IN,India,2016,bottom_50pct,0.0622
IN,India,2016,top_10pct,0.6378
IN,India,2016,top_1pct,0.3257
IN,India,2016,top_50pct,0.9378
IN,India,2017,bottom_10pct,-0.0002
IN,India,2017,bottom_50pct,0.0613
IN,India,2017,top_10pct,0.6435000000000001
IN,India,2017,top_1pct,0.3362
IN,India,2017,top_50pct,0.9387
IN,India,2018,bottom_10pct,-0.0014
IN,India,2018,bottom_50pct,0.0671
IN,India,2018,top_10pct,0.634
IN,India,2018,top_1pct,0.3738
IN,India,2018,top_50pct,0.9329
IN,India,2019,bottom_10pct,-0.0014
IN,India,2019,bottom_50pct,0.068
IN,India,2019,top_10pct,0.6292
IN,India,2019,top_1pct,0.3654
IN,India,2019,top_50pct,0.932
IN,India,2020,bottom_10pct,-0.0014
IN,India,2020,bottom_50pct,0.0694
IN,India,2020,top_10pct,0.6215
IN,India,2020,top_1pct,0.3525
IN,India,2020,top_50pct,0.9306
IN,India,2021,bottom_10pct,-0.0014
IN,India,2021,bottom_50pct,0.0654
IN,India,2021,top_10pct,0.6437
IN,India,2021,top_1pct,0.3904
IN,India,2021,top_50pct,0.9346
IN,India,2022,bottom_10pct,-0.0013
IN,India,2022,bottom_50pct,0.0642
IN,India,2022,top_10pct,0.6501
IN,India,2022,top_1pct,0.4013
IN,India,2022,top_50pct,0.9358
IN,India,2023,bottom_10pct,-0.0013
IN,India,2023,bottom_50pct,0.0642
IN,India,2023,top_10pct,0.6501
IN,India,2023,top_1pct,0.4014
IN,India,2023,top_50pct,0.9358
IT,Italy,1995,bottom_10pct,-0.0097
IT,Italy,1995,bottom_50pct,0.1022
IT,Italy,1995,top_10pct,0.4472
IT,Italy,1995,top_1pct,0.1637
IT,Italy,1995,top_50pct,0.8978
IT,Italy,1996,bottom_10pct,-0.0106
IT,Italy,1996,bottom_50pct,0.0995
IT,Italy,1996,top_10pct,0.4545
IT,Italy,1996,top_1pct,0.1653
IT,Italy,1996,top_50pct,0.9005000000000001
IT,Italy,1997,bottom_10pct,-0.0114
IT,Italy,1997,bottom_50pct,0.0967
IT,Italy,1997,top_10pct,0.4625
IT,Italy,1997,top_1pct,0.1679
IT,Italy,1997,top_50pct,0.9033
IT,Italy,1998,bottom_10pct,-0.0122
IT,Italy,1998,bottom_50pct,0.0938
IT,Italy,1998,top_10pct,0.4711
IT,Italy,1998,top_1pct,0.1715
IT,Italy,1998,top_50pct,0.9062
IT,Italy,1999,bottom_10pct,-0.0121
IT,Italy,1999,bottom_50pct,0.0902
IT,Italy,1999,top_10pct,0.4698
IT,Italy,1999,top_1pct,0.1767
IT,Italy,1999,top_50pct,0.9098
IT,Italy,2000,bottom_10pct,-0.0118
IT,Italy,2000,bottom_50pct,0.0861
IT,Italy,2000,top_10pct,0.4725
IT,Italy,2000,top_1pct,0.187
IT,Italy,2000,top_50pct,0.9139
IT,Italy,2001,bottom_10pct,-0.0132
IT,Italy,2001,bottom_50pct,0.0747
IT,Italy,2001,top_10pct,0.5287000000000001
IT,Italy,2001,top_1pct,0.2033
IT,Italy,2001,top_50pct,0.9253
IT,Italy,2002,bottom_10pct,-0.0147
IT,Italy,2002,bottom_50pct,0.0628
IT,Italy,2002,top_10pct,0.5840000000000001
IT,Italy,2002,top_1pct,0.2147
IT,Italy,2002,top_50pct,0.9372
IT,Italy,2003,bottom_10pct,-0.0142
IT,Italy,2003,bottom_50pct,0.0667
IT,Italy,2003,top_10pct,0.5895
IT,Italy,2003,top_1pct,0.2093
IT,Italy,2003,top_50pct,0.9333
IT,Italy,2004,bottom_10pct,-0.0135
IT,Italy,2004,bottom_50pct,0.0702
IT,Italy,2004,top_10pct,0.5977
IT,Italy,2004,top_1pct,0.2079
IT,Italy,2004,top_50pct,0.9298
IT,Italy,2005,bottom_10pct,-0.0149
IT,Italy,2005,bottom_50pct,0.0641
IT,Italy,2005,top_10pct,0.5746
IT,Italy,2005,top_1pct,0.2126
IT,Italy,2005,top_50pct,0.9359
IT,Italy,2006,bottom_10pct,-0.016
IT,Italy,2006,bottom_50pct,0.0575
IT,Italy,2006,top_10pct,0.5547000000000001
IT,Italy,2006,top_1pct,0.2184
IT,Italy,2006,top_50pct,0.9425
IT,Italy,2007,bottom_10pct,-0.0182
IT,Italy,2007,bottom_50pct,0.0515
IT,Italy,2007,top_10pct,0.551
IT,Italy,2007,top_1pct,0.2121
IT,Italy,2007,top_50pct,0.9485
IT,Italy,2008,bottom_10pct,-0.0206
IT,Italy,2008,bottom_50pct,0.0451
IT,Italy,2008,top_10pct,0.5461
IT,Italy,2008,top_1pct,0.2061
IT,Italy,2008,top_50pct,0.9549
IT,Italy,2009,bottom_10pct,-0.0247
IT,Italy,2009,bottom_50pct,0.0377
IT,Italy,2009,top_10pct,0.5563
IT,Italy,2009,top_1pct,0.2072
IT,Italy,2009,top_50pct,0.9623
IT,Italy,2010,bottom_10pct,-0.0286
IT,Italy,2010,bottom_50pct,0.0295
IT,Italy,2010,top_10pct,0.5740000000000001
IT,Italy,2010,top_1pct,0.2206
IT,Italy,2010,top_50pct,0.9705
IT,Italy,2011,bottom_10pct,-0.0296
IT,Italy,2011,bottom_50pct,0.0234
IT,Italy,2011,top_10pct,0.5803
IT,Italy,2011,top_1pct,0.2204
IT,Italy,2011,top_50pct,0.9766
IT,Italy,2012,bottom_10pct,-0.0303
IT,Italy,2012,bottom_50pct,0.0164
IT,Italy,2012,top_10pct,0.5948
IT,Italy,2012,top_1pct,0.2355
IT,Italy,2012,top_50pct,0.9836
IT,Italy,2013,bottom_10pct,-0.0286
IT,Italy,2013,bottom_50pct,0.0209
IT,Italy,2013,top_10pct,0.5845
IT,Italy,2013,top_1pct,0.2348
IT,Italy,2013,top_50pct,0.9791
IT,Italy,2014,bottom_10pct,-0.026
IT,Italy,2014,bottom_50pct,0.0247
IT,Italy,2014,top_10pct,0.5854
IT,Italy,2014,top_1pct,0.2552
IT,Italy,2014,top_50pct,0.9753
IT,Italy,2015,bottom_10pct,-0.0268
IT,Italy,2015,bottom_50pct,0.0256
IT,Italy,2015,top_10pct,0.5637
IT,Italy,2015,top_1pct,0.2226
IT,Italy,2015,top_50pct,0.9744
IT,Italy,2016,bottom_10pct,-0.0264
IT,Italy,2016,bottom_50pct,0.0254
IT,Italy,2016,top_10pct,0.5608000000000001
IT,Italy,2016,top_1pct,0.22
IT,Italy,2016,top_50pct,0.9746
IT,Italy,2017,bottom_10pct,-0.0263
IT,Italy,2017,bottom_50pct,0.0254
IT,Italy,2017,top_10pct,0.5619000000000001
IT,Italy,2017,top_1pct,0.2211
IT,Italy,2017,top_50pct,0.9746
IT,Italy,2018,bottom_10pct,-0.0263
IT,Italy,2018,bottom_50pct,0.0254
IT,Italy,2018,top_10pct,0.5618000000000001
IT,Italy,2018,top_1pct,0.2211
IT,Italy,2018,top_50pct,0.9746
IT,Italy,2019,bottom_10pct,-0.0263
IT,Italy,2019,bottom_50pct,0.0254
IT,Italy,2019,top_10pct,0.5616
IT,Italy,2019,top_1pct,0.2208
IT,Italy,2019,top_50pct,0.9746
IT,Italy,2020,bottom_10pct,-0.0264
IT,Italy,2020,bottom_50pct,0.0254
IT,Italy,2020,top_10pct,0.5613
IT,Italy,2020,top_1pct,0.2205
IT,Italy,2020,top_50pct,0.9746
IT,Italy,2021,bottom_10pct,-0.0264
IT,Italy,2021,bottom_50pct,0.0254
IT,Italy,2021,top_10pct,0.5613
IT,Italy,2021,top_1pct,0.2206
IT,Italy,2021,top_50pct,0.9746
IT,Italy,2022,bottom_10pct,-0.0264
IT,Italy,2022,bottom_50pct,0.0254
IT,Italy,2022,top_10pct,0.5614
IT,Italy,2022,top_1pct,0.2206
IT,Italy,2022,top_50pct,0.9746
IT,Italy,2023,bottom_10pct,-0.0264
IT,Italy,2023,bottom_50pct,0.0254
IT,Italy,2023,top_10pct,0.5614
IT,Italy,2023,top_1pct,0.2206
IT,Italy,2023,top_50pct,0.9746
JP,Japan,1995,bottom_10pct,-0.0152
JP,Japan,1995,bottom_50pct,0.0407
JP,Japan,1995,top_10pct,0.5834
JP,Japan,1995,top_1pct,0.2368
JP,Japan,1995,top_50pct,0.9593
JP,Japan,1996,bottom_10pct,-0.0151
JP,Japan,1996,bottom_50pct,0.0406
JP,Japan,1996,top_10pct,0.5851000000000001
JP,Japan,1996,top_1pct,0.2388
JP,Japan,1996,top_50pct,0.9594
JP,Japan,1997,bottom_10pct,-0.0152
JP,Japan,1997,bottom_50pct,0.0407
JP,Japan,1997,top_10pct,0.5844
JP,Japan,1997,top_1pct,0.2378
JP,Japan,1997,top_50pct,0.9593
JP,Japan,1998,bottom_10pct,-0.0151
JP,Japan,1998,bottom_50pct,0.0406
JP,Japan,1998,top_10pct,0.5851000000000001
JP,Japan,1998,top_1pct,0.2386
JP,Japan,1998,top_50pct,0.9594
JP,Japan,1999,bottom_10pct,-0.015
JP,Japan,1999,bottom_50pct,0.0406
JP,Japan,1999,top_10pct,0.5860000000000001
JP,Japan,1999,top_1pct,0.2396
JP,Japan,1999,top_50pct,0.9594
JP,Japan,2000,bottom_10pct,-0.0149
JP,Japan,2000,bottom_50pct,0.0405
JP,Japan,2000,top_10pct,0.5880000000000001
JP,Japan,2000,top_1pct,0.2422
JP,Japan,2000,top_50pct,0.9595
JP,Japan,2001,bottom_10pct,-0.0149
JP,Japan,2001,bottom_50pct,0.0404
JP,Japan,2001,top_10pct,0.5888
JP,Japan,2001,top_1pct,0.2426
JP,Japan,2001,top_50pct,0.9596
JP,Japan,2002,bottom_10pct,-0.0148
JP,Japan,2002,bottom_50pct,0.0403
JP,Japan,2002,top_10pct,0.5908
JP,Japan,2002,top_1pct,0.2447
JP,Japan,2002,top_50pct,0.9597
JP,Japan,2003,bottom_10pct,-0.0147
JP,Japan,2003,bottom_50pct,0.0402
JP,Japan,2003,top_10pct,0.5925
JP,Japan,2003,top_1pct,0.2466
JP,Japan,2003,top_50pct,0.9598
JP,Japan,2004,bottom_10pct,-0.0146
JP,Japan,2004,bottom_50pct,0.04
JP,Japan,2004,top_10pct,0.5948
JP,Japan,2004,top_1pct,0.2491
JP,Japan,2004,top_50pct,0.96
JP,Japan,2005,bottom_10pct,-0.0146
JP,Japan,2005,bottom_50pct,0.04
JP,Japan,2005,top_10pct,0.5952000000000001
JP,Japan,2005,top_1pct,0.2495
JP,Japan,2005,top_50pct,0.96
JP,Japan,2006,bottom_10pct,-0.0145
JP,Japan,2006,bottom_50pct,0.0399
JP,Japan,2006,top_10pct,0.5956
JP,Japan,2006,top_1pct,0.25
JP,Japan,2006,top_50pct,0.9601
JP,Japan,2007,bottom_10pct,-0.0145
JP,Japan,2007,bottom_50pct,0.0399
JP,Japan,2007,top_10pct,0.5961000000000001
JP,Japan,2007,top_1pct,0.2505
JP,Japan,2007,top_50pct,0.9601
JP,Japan,2008,bottom_10pct,-0.0146
JP,Japan,2008,bottom_50pct,0.04
JP,Japan,2008,top_10pct,0.5943
JP,Japan,2008,top_1pct,0.2485
JP,Japan,2008,top_50pct,0.96
JP,Japan,2009,bottom_10pct,-0.0147
JP,Japan,2009,bottom_50pct,0.0402
JP,Japan,2009,top_10pct,0.5917
JP,Japan,2009,top_1pct,0.2457
JP,Japan,2009,top_50pct,0.9598
JP,Japan,2010,bottom_10pct,-0.0147
JP,Japan,2010,bottom_50pct,0.0401
JP,Japan,2010,top_10pct,0.5932000000000001
JP,Japan,2010,top_1pct,0.2473
JP,Japan,2010,top_50pct,0.9599
JP,Japan,2011,bottom_10pct,-0.0147
JP,Japan,2011,bottom_50pct,0.0401
JP,Japan,2011,top_10pct,0.5930000000000001
JP,Japan,2011,top_1pct,0.2471
JP,Japan,2011,top_50pct,0.9599
JP,Japan,2012,bottom_10pct,-0.0147
JP,Japan,2012,bottom_50pct,0.0401
JP,Japan,2012,top_10pct,0.5931000000000001
JP,Japan,2012,top_1pct,0.2472
JP,Japan,2012,top_50pct,0.9599
JP,Japan,2013,bottom_10pct,-0.0146
JP,Japan,2013,bottom_50pct,0.0401
JP,Japan,2013,top_10pct,0.5934
JP,Japan,2013,top_1pct,0.2476
JP,Japan,2013,top_50pct,0.9599
JP,Japan,2014,bottom_10pct,-0.0146
JP,Japan,2014,bottom_50pct,0.0401
JP,Japan,2014,top_10pct,0.5934
JP,Japan,2014,top_1pct,0.2475
JP,Japan,2014,top_50pct,0.9599
JP,Japan,2015,bottom_10pct,-0.0146
JP,Japan,2015,bottom_50pct,0.0401
JP,Japan,2015,top_10pct,0.5936
JP,Japan,2015,top_1pct,0.2477
JP,Japan,2015,top_50pct,0.9599
JP,Japan,2016,bottom_10pct,-0.0146
JP,Japan,2016,bottom_50pct,0.0401
JP,Japan,2016,top_10pct,0.5935
JP,Japan,2016,top_1pct,0.2476
JP,Japan,2016,top_50pct,0.9599
JP,Japan,2017,bottom_10pct,-0.0147
JP,Japan,2017,bottom_50pct,0.0401
JP,Japan,2017,top_10pct,0.5933
JP,Japan,2017,top_1pct,0.2475
JP,Japan,2017,top_50pct,0.9599
JP,Japan,2018,bottom_10pct,-0.0147
JP,Japan,2018,bottom_50pct,0.0401
JP,Japan,2018,top_10pct,0.5933
JP,Japan,2018,top_1pct,0.2474
JP,Japan,2018,top_50pct,0.9599
JP,Japan,2019,bottom_10pct,-0.0147
JP,Japan,2019,bottom_50pct,0.0401
JP,Japan,2019,top_10pct,0.5933
JP,Japan,2019,top_1pct,0.2475
JP,Japan,2019,top_50pct,0.9599
JP,Japan,2020,bottom_10pct,-0.0147
JP,Japan,2020,bottom_50pct,0.0401
JP,Japan,2020,top_10pct,0.5934
JP,Japan,2020,top_1pct,0.2475
JP,Japan,2020,top_50pct,0.9599
JP,Japan,2021,bottom_10pct,-0.0147
JP,Japan,2021,bottom_50pct,0.0401
JP,Japan,2021,top_10pct,0.5933
JP,Japan,2021,top_1pct,0.2474
JP,Japan,2021,top_50pct,0.9599
JP,Japan,2022,bottom_10pct,-0.0147
JP,Japan,2022,bottom_50pct,0.0401
JP,Japan,2022,top_10pct,0.5934
JP,Japan,2022,top_1pct,0.2475
JP,Japan,2022,top_50pct,0.9599
JP,Japan,2023,bottom_10pct,-0.0147
JP,Japan,2023,bottom_50pct,0.0401
JP,Japan,2023,top_10pct,0.5934
JP,Japan,2023,top_1pct,0.2475
JP,Japan,2023,top_50pct,0.9599
KR,South Korea,1995,bottom_50pct,0.0258
KR,South Korea,1995,top_10pct,0.6465000000000001
KR,South Korea,1995,top_1pct,0.2354
KR,South Korea,1995,top_50pct,0.9742
KR,South Korea,1996,bottom_50pct,0.0258
KR,South Korea,1996,top_10pct,0.6459
KR,South Korea,1996,top_1pct,0.2343
KR,South Korea,1996,top_50pct,0.9742
KR,South Korea,1997,bottom_50pct,0.026
KR,South Korea,1997,top_10pct,0.6436000000000001
KR,South Korea,1997,top_1pct,0.2292
KR,South Korea,1997,top_50pct,0.974
KR,South Korea,1998,bottom_50pct,0.0262
KR,South Korea,1998,top_10pct,0.6403
KR,South Korea,1998,top_1pct,0.2221
KR,South Korea,1998,top_50pct,0.9738
KR,South Korea,1999,bottom_50pct,0.0262
KR,South Korea,1999,top_10pct,0.6409
KR,South Korea,1999,top_1pct,0.2232
KR,South Korea,1999,top_50pct,0.9738
KR,South Korea,2000,bottom_50pct,0.0262
KR,South Korea,2000,bottom_50pct,0.0262
KR,South Korea,2000,top_10pct,0.6406000000000001
KR,South Korea,2000,top_10pct,0.64
KR,South Korea,2000,top_1pct,0.2224
KR,South Korea,2000,top_1pct,0.2211
KR,South Korea,2000,top_50pct,0.9738
KR,South Korea,2000,top_50pct,0.9738
KR,South Korea,2001,bottom_50pct,0.027
KR,South Korea,2001,bottom_50pct,0.027
KR,South Korea,2001,top_10pct,0.6488
KR,South Korea,2001,top_10pct,0.6482
KR,South Korea,2001,top_1pct,0.2426
KR,South Korea,2001,top_1pct,0.2413
KR,South Korea,2001,top_50pct,0.973
KR,South Korea,2001,top_50pct,0.973
KR,South Korea,2002,bottom_50pct,0.0228
KR,South Korea,2002,bottom_50pct,0.0228
KR,South Korea,2002,top_10pct,0.6377
KR,South Korea,2002,top_10pct,0.6367
KR,South Korea,2002,top_1pct,0.2212
KR,South Korea,2002,top_1pct,0.2192
KR,South Korea,2002,top_50pct,0.9772
KR,South Korea,2002,top_50pct,0.9772
KR,South Korea,2003,bottom_50pct,0.0232
KR,South Korea,2003,bottom_50pct,0.0231
KR,South Korea,2003,top_10pct,0.6546000000000001
KR,South Korea,2003,top_10pct,0.6536
KR,South Korea,2003,top_1pct,0.2401
KR,South Korea,2003,top_1pct,0.2378
KR,South Korea,2003,top_50pct,0.9769
KR,South Korea,2003,top_50pct,0.9768
KR,South Korea,2004,bottom_50pct,0.0213
KR,South Korea,2004,bottom_50pct,0.0212
KR,South Korea,2004,top_10pct,0.6365000000000001
KR,South Korea,2004,top_10pct,0.6355
KR,South Korea,2004,top_1pct,0.2534
KR,South Korea,2004,top_1pct,0.2512
KR,South Korea,2004,top_50pct,0.9788
KR,South Korea,2004,top_50pct,0.9787
KR,South Korea,2005,bottom_50pct,0.0216
KR,South Korea,2005,bottom_50pct,0.0215
KR,South Korea,2005,top_10pct,0.6536000000000001
KR,South Korea,2005,top_10pct,0.6525
KR,South Korea,2005,top_1pct,0.2717
KR,South Korea,2005,top_1pct,0.2694
KR,South Korea,2005,top_50pct,0.9785
KR,South Korea,2005,top_50pct,0.9784
KR,South Korea,2006,bottom_10pct,0.0001
KR,South Korea,2006,bottom_50pct,0.0213
KR,South Korea,2006,bottom_50pct,0.0212
KR,South Korea,2006,top_10pct,0.5898
KR,South Korea,2006,top_10pct,0.5877
KR,South Korea,2006,top_1pct,0.2218
KR,South Korea,2006,top_1pct,0.2179
KR,South Korea,2006,top_50pct,0.9788
KR,South Korea,2006,top_50pct,0.9787
KR,South Korea,2007,bottom_50pct,0.0191
KR,South Korea,2007,bottom_50pct,0.019
KR,South Korea,2007,top_10pct,0.6116
KR,South Korea,2007,top_10pct,0.6106
KR,South Korea,2007,top_1pct,0.2598
KR,South Korea,2007,top_1pct,0.2578
KR,South Korea,2007,top_50pct,0.981
KR,South Korea,2007,top_50pct,0.9809
KR,South Korea,2008,bottom_50pct,0.017
KR,South Korea,2008,top_10pct,0.6302
KR,South Korea,2008,top_1pct,0.2592
KR,South Korea,2008,top_50pct,0.983
KR,South Korea,2009,bottom_10pct,-0.0001
KR,South Korea,2009,bottom_50pct,0.015
KR,South Korea,2009,top_10pct,0.6454000000000001
KR,South Korea,2009,top_1pct,0.2524
KR,South Korea,2009,top_50pct,0.985
KR,South Korea,2010,bottom_50pct,0.0127
KR,South Korea,2010,bottom_50pct,0.0126
KR,South Korea,2010,top_10pct,0.6684
KR,South Korea,2010,top_10pct,0.6658
KR,South Korea,2010,top_1pct,0.2577
KR,South Korea,2010,top_1pct,0.2519
KR,South Korea,2010,top_50pct,0.9874
KR,South Korea,2010,top_50pct,0.9873
KR,South Korea,2011,bottom_50pct,0.0159
KR,South Korea,2011,bottom_50pct,0.0157
KR,South Korea,2011,top_10pct,0.6273000000000001
KR,South Korea,2011,top_10pct,0.6228
KR,South Korea,2011,top_1pct,0.2416
KR,South Korea,2011,top_1pct,0.2324
KR,South Korea,2011,top_50pct,0.9843
KR,South Korea,2011,top_50pct,0.9841
KR,South Korea,2012,bottom_50pct,0.018
